iter	Passed	Remaining
17071	29551	39688
17072	29553	39687
17073	29555	39685
17074	29557	39684
17075	29558	39682
17076	29560	39680
17077	29562	39678
17078	29564	39676
17079	29565	39674
17080	29567	39673
17081	29569	39671
17082	29571	39670
17083	29572	39668
17084	29574	39666
17085	29576	39664
17086	29578	39663
17087	29580	39661
17088	29581	39659
17089	29583	39657
17090	29584	39655
17091	29586	39654
17092	29588	39652
17093	29590	39650
17094	29591	39649
17095	29593	39647
17096	29595	39645
17097	29597	39644
17098	29599	39642
17099	29600	39641
17100	29602	39639
17101	29604	39637
17102	29606	39636
17103	29608	39634
17104	29609	39632
17105	29611	39631
17106	29613	39629
17107	29615	39627
17108	29617	39626
17109	29618	39624
17110	29620	39622
17111	29622	39621
17112	29623	39619
17113	29625	39617
17114	29627	39615
17115	29629	39614
17116	29630	39612
17117	29632	39610
17118	29634	39609
17119	29636	39607
17120	29638	39605
17121	29639	39604
17122	29641	39602
17123	29643	39600
17124	29645	39599
17125	29646	39597
17126	29648	39595
17127	29650	39593
17128	29651	39591
17129	29653	39590
17130	29655	39588
17131	29657	39586
17132	29658	39585
17133	29660	39583
17134	29662	39581
17135	29664	39580
17136	29666	39578
17137	29668	39577
17138	29669	39575
17139	29671	39573
17140	29673	39571
17141	29675	39570
17142	29676	39568
17143	29678	39566
17144	29679	39564
17145	29681	39562
17146	29683	39561
17147	29685	39559
17148	29686	39557
17149	29688	39555
17150	29690	39554
17151	29692	39552
17152	29694	39551
17153	29695	39549
17154	29697	39547
17155	29699	39545
17156	29700	39544
17157	29702	39542
17158	29704	39540
17159	29706	39539
17160	29708	39537
17161	29709	39535
17162	29711	39533
17163	29712	39531
17164	29714	39530
17165	29716	39528
17166	29718	39527
17167	29719	39525
17168	29721	39523
17169	29723	39521
17170	29725	39520
17171	29726	39518
17172	29728	39516
17173	29730	39514
17174	29731	39512
17175	29733	39511
17176	29735	39509
17177	29736	39507
17178	29738	39505
17179	29740	39503
17180	29742	39501
17181	29743	39500
17182	29745	39498
17183	29747	39496
17184	29749	39495
17185	29751	39493
17186	29752	39492
17187	29754	39490
17188	29756	39488
17189	29758	39487
17190	29759	39485
17191	29761	39483
17192	29763	39482
17193	29765	39480
17194	29767	39478
17195	29768	39477
17196	29770	39475
17197	29772	39473
17198	29774	39472
17199	29776	39470
17200	29777	39468
17201	29779	39467
17202	29781	39465
17203	29783	39463
17204	29784	39462
17205	29786	39460
17206	29788	39458
17207	29789	39456
17208	29791	39455
17209	29793	39453
17210	29795	39452
17211	29797	39450
17212	29799	39448
17213	29800	39446
17214	29802	39445
17215	29804	39443
17216	29805	39441
17217	29807	39439
17218	29809	39438
17219	29811	39436
17220	29812	39434
17221	29814	39433
17222	29816	39431
17223	29817	39429
17224	29819	39427
17225	29821	39426
17226	29823	39424
17227	29825	39423
17228	29827	39421
17229	29829	39420
17230	29831	39419
17231	29833	39417
17232	29835	39415
17233	29836	39414
17234	29838	39412
17235	29840	39410
17236	29841	39408
17237	29843	39407
17238	29845	39405
17239	29846	39403
17240	29848	39401
17241	29850	39399
17242	29852	39398
17243	29853	39396
17244	29855	39394
17245	29857	39393
17246	29858	39391
17247	29860	39389
17248	29862	39387
17249	29864	39386
17250	29866	39384
17251	29867	39382
17252	29869	39381
17253	29871	39379
17254	29873	39377
17255	29874	39376
17256	29876	39374
17257	29878	39372
17258	29879	39370
17259	29881	39368
17260	29883	39366
17261	29884	39364
17262	29886	39363
17263	29887	39361
17264	29889	39359
17265	29891	39357
17266	29893	39356
17267	29894	39354
17268	29896	39352
17269	29898	39351
17270	29900	39349
17271	29902	39347
17272	29903	39346
17273	29905	39344
17274	29907	39342
17275	29909	39341
17276	29910	39339
17277	29912	39337
17278	29914	39336
17279	29916	39334
17280	29917	39332
17281	29919	39330
17282	29921	39328
17283	29923	39327
17284	29924	39325
17285	29926	39323
17286	29928	39322
17287	29930	39320
17288	29931	39318
17289	29933	39317
17290	29935	39315
17291	29937	39313
17292	29938	39312
17293	29940	39310
17294	29942	39308
17295	29943	39306
17296	29945	39304
17297	29947	39303
17298	29949	39301
17299	29951	39299
17300	29952	39298
17301	29954	39296
17302	29956	39294
17303	29958	39293
17304	29959	39291
17305	29961	39289
17306	29963	39288
17307	29965	39286
17308	29966	39284
17309	29968	39282
17310	29970	39281
17311	29972	39279
17312	29974	39278
17313	29976	39276
17314	29978	39275
17315	29979	39273
17316	29981	39271
17317	29983	39270
17318	29984	39268
17319	29986	39266
17320	29988	39264
17321	29990	39263
17322	29991	39260
17323	29993	39259
17324	29994	39257
17325	29996	39255
17326	29998	39254
17327	30000	39252
17328	30002	39251
17329	30003	39249
17330	30005	39247
17331	30007	39245
17332	30009	39244
17333	30011	39242
17334	30013	39241
17335	30014	39239
17336	30016	39237
17337	30018	39236
17338	30020	39234
17339	30022	39232
17340	30023	39231
17341	30025	39229
17342	30027	39227
17343	30029	39226
17344	30031	39224
17345	30032	39223
17346	30034	39221
17347	30036	39219
17348	30038	39218
17349	30039	39216
17350	30041	39214
17351	30043	39213
17352	30045	39211
17353	30047	39209
17354	30048	39208
17355	30050	39206
17356	30052	39204
17357	30054	39203
17358	30055	39201
17359	30057	39199
17360	30059	39197
17361	30061	39196
17362	30062	39194
17363	30064	39192
17364	30066	39191
17365	30068	39189
17366	30069	39187
17367	30071	39186
17368	30073	39184
17369	30075	39182
17370	30076	39180
17371	30078	39179
17372	30080	39177
17373	30082	39176
17374	30084	39174
17375	30085	39172
17376	30087	39171
17377	30089	39169
17378	30091	39167
17379	30093	39166
17380	30095	39164
17381	30097	39163
17382	30098	39161
17383	30100	39159
17384	30102	39158
17385	30104	39156
17386	30105	39154
17387	30107	39153
17388	30109	39151
17389	30111	39150
17390	30113	39148
17391	30114	39146
17392	30116	39145
17393	30118	39143
17394	30120	39141
17395	30121	39139
17396	30123	39137
17397	30125	39136
17398	30126	39134
17399	30128	39132
17400	30130	39130
17401	30132	39129
17402	30133	39127
17403	30135	39125
17404	30137	39124
17405	30139	39122
17406	30141	39120
17407	30142	39119
17408	30144	39117
17409	30146	39115
17410	30148	39114
17411	30150	39112
17412	30151	39110
17413	30153	39109
17414	30155	39107
17415	30157	39106
17416	30158	39104
17417	30160	39102
17418	30162	39100
17419	30164	39099
17420	30165	39097
17421	30167	39095
17422	30169	39093
17423	30171	39092
17424	30173	39090
17425	30174	39089
17426	30176	39087
17427	30178	39085
17428	30180	39084
17429	30182	39082
17430	30183	39080
17431	30185	39079
17432	30187	39077
17433	30189	39075
17434	30190	39073
17435	30192	39072
17436	30194	39070
17437	30195	39068
17438	30197	39066
17439	30199	39065
17440	30201	39063
17441	30202	39061
17442	30204	39060
17443	30206	39058
17444	30207	39056
17445	30209	39054
17446	30211	39053
17447	30213	39051
17448	30214	39049
17449	30216	39047
17450	30218	39045
17451	30219	39043
17452	30221	39042
17453	30223	39040
17454	30224	39038
17455	30226	39036
17456	30227	39033
17457	30228	39031
17458	30230	39030
17459	30232	39028
17460	30234	39027
17461	30235	39025
17462	30237	39023
17463	30239	39022
17464	30241	39020
17465	30243	39018
17466	30244	39016
17467	30246	39014
17468	30248	39013
17469	30249	39011
17470	30251	39009
17471	30253	39007
17472	30255	39006
17473	30257	39004
17474	30258	39003
17475	30260	39001
17476	30262	38999
17477	30264	38997
17478	30265	38996
17479	30267	38994
17480	30268	38992
17481	30270	38990
17482	30272	38989
17483	30274	38987
17484	30275	38985
17485	30277	38984
17486	30279	38982
17487	30281	38980
17488	30283	38979
17489	30284	38977
17490	30286	38975
17491	30288	38974
17492	30290	38972
17493	30292	38970
17494	30293	38968
17495	30295	38967
17496	30297	38965
17497	30298	38963
17498	30300	38961
17499	30302	38960
17500	30303	38957
17501	30305	38956
17502	30307	38954
17503	30308	38952
17504	30310	38951
17505	30312	38949
17506	30313	38947
17507	30315	38945
17508	30317	38943
17509	30319	38942
17510	30320	38940
17511	30322	38938
17512	30324	38937
17513	30326	38935
17514	30327	38933
17515	30329	38931
17516	30331	38930
17517	30333	38928
17518	30334	38926
17519	30336	38924
17520	30338	38922
17521	30339	38921
17522	30341	38919
17523	30343	38917
17524	30344	38915
17525	30346	38914
17526	30348	38912
17527	30350	38910
17528	30351	38909
17529	30353	38907
17530	30355	38906
17531	30357	38904
17532	30359	38902
17533	30361	38901
17534	30362	38899
17535	30364	38897
17536	30366	38896
17537	30368	38895
17538	30370	38893
17539	30372	38891
17540	30374	38890
17541	30375	38888
17542	30377	38886
17543	30379	38885
17544	30381	38883
17545	30383	38881
17546	30384	38880
17547	30386	38878
17548	30388	38876
17549	30390	38875
17550	30392	38873
17551	30393	38871
17552	30395	38870
17553	30397	38868
17554	30399	38867
17555	30401	38865
17556	30402	38863
17557	30404	38862
17558	30406	38860
17559	30408	38858
17560	30409	38857
17561	30411	38855
17562	30413	38853
17563	30415	38851
17564	30416	38849
17565	30418	38847
17566	30419	38846
17567	30421	38844
17568	30423	38842
17569	30425	38840
17570	30426	38839
17571	30428	38837
17572	30430	38835
17573	30431	38833
17574	30433	38832
17575	30435	38830
17576	30437	38828
17577	30438	38827
17578	30440	38825
17579	30442	38823
17580	30443	38821
17581	30445	38819
17582	30447	38817
17583	30448	38815
17584	30450	38814
17585	30452	38812
17586	30453	38810
17587	30455	38808
17588	30457	38807
17589	30459	38805
17590	30460	38803
17591	30462	38801
17592	30464	38800
17593	30465	38798
17594	30467	38796
17595	30469	38794
17596	30470	38792
17597	30472	38791
17598	30474	38789
17599	30476	38787
17600	30477	38786
17601	30479	38784
17602	30481	38782
17603	30483	38780
17604	30484	38779
17605	30486	38777
17606	30488	38775
17607	30489	38773
17608	30491	38772
17609	30493	38770
17610	30495	38768
17611	30497	38767
17612	30498	38765
17613	30500	38764
17614	30502	38762
17615	30504	38761
17616	30506	38759
17617	30508	38757
17618	30509	38756
17619	30511	38754
17620	30513	38752
17621	30515	38750
17622	30516	38749
17623	30518	38747
17624	30520	38745
17625	30522	38744
17626	30523	38742
17627	30525	38740
17628	30527	38739
17629	30529	38737
17630	30531	38735
17631	30532	38734
17632	30534	38732
17633	30536	38730
17634	30537	38728
17635	30539	38727
17636	30541	38725
17637	30543	38723
17638	30544	38721
17639	30546	38720
17640	30548	38718
17641	30550	38716
17642	30551	38714
17643	30553	38713
17644	30555	38711
17645	30557	38709
17646	30559	38708
17647	30560	38706
17648	30562	38704
17649	30564	38702
17650	30565	38701
17651	30567	38699
17652	30569	38697
17653	30570	38695
17654	30572	38694
17655	30574	38692
17656	30576	38690
17657	30577	38689
17658	30579	38687
17659	30581	38685
17660	30583	38683
17661	30584	38682
17662	30586	38680
17663	30588	38678
17664	30590	38677
17665	30591	38675
17666	30593	38673
17667	30595	38672
17668	30597	38670
17669	30598	38668
17670	30600	38666
17671	30602	38665
17672	30604	38663
17673	30606	38661
17674	30607	38660
17675	30609	38658
17676	30611	38656
17677	30613	38655
17678	30614	38653
17679	30616	38651
17680	30618	38650
17681	30620	38648
17682	30621	38646
17683	30623	38644
17684	30625	38643
17685	30626	38641
17686	30628	38639
17687	30630	38638
17688	30632	38636
17689	30634	38634
17690	30635	38632
17691	30637	38630
17692	30639	38629
17693	30640	38627
17694	30642	38625
17695	30644	38624
17696	30646	38622
17697	30647	38620
17698	30649	38618
17699	30651	38617
17700	30653	38615
17701	30654	38613
17702	30656	38611
17703	30658	38610
17704	30660	38608
17705	30661	38607
17706	30663	38605
17707	30665	38603
17708	30667	38602
17709	30668	38600
17710	30670	38598
17711	30672	38596
17712	30674	38595
17713	30676	38593
17714	30677	38591
17715	30679	38590
17716	30681	38588
17717	30683	38586
17718	30684	38585
17719	30686	38583
17720	30688	38581
17721	30690	38579
17722	30691	38578
17723	30693	38576
17724	30696	38576
17725	30698	38574
17726	30700	38573
17727	30702	38571
17728	30703	38570
17729	30705	38568
17730	30707	38566
17731	30709	38564
17732	30710	38563
17733	30712	38561
17734	30714	38559
17735	30715	38557
17736	30717	38556
17737	30719	38554
17738	30721	38552
17739	30723	38551
17740	30724	38549
17741	30726	38547
17742	30728	38545
17743	30730	38544
17744	30732	38542
17745	30734	38541
17746	30735	38539
17747	30737	38537
17748	30739	38535
17749	30741	38534
17750	30742	38532
17751	30744	38530
17752	30745	38528
17753	30747	38527
17754	30749	38525
17755	30751	38523
17756	30752	38521
17757	30754	38520
17758	30756	38518
17759	30757	38516
17760	30759	38514
17761	30761	38513
17762	30763	38511
17763	30765	38510
17764	30767	38508
17765	30768	38507
17766	30770	38505
17767	30772	38503
17768	30774	38501
17769	30775	38500
17770	30777	38498
17771	30779	38496
17772	30780	38494
17773	30782	38493
17774	30784	38491
17775	30786	38489
17776	30788	38488
17777	30789	38486
17778	30791	38484
17779	30793	38483
17780	30795	38481
17781	30796	38479
17782	30798	38477
17783	30800	38476
17784	30802	38474
17785	30803	38472
17786	30805	38471
17787	30807	38469
17788	30809	38467
17789	30811	38466
17790	30812	38464
17791	30814	38462
17792	30816	38460
17793	30817	38459
17794	30819	38457
17795	30821	38455
17796	30823	38454
17797	30824	38452
17798	30826	38450
17799	30828	38448
17800	30830	38447
17801	30831	38445
17802	30833	38443
17803	30835	38442
17804	30837	38440
17805	30838	38438
17806	30840	38436
17807	30842	38434
17808	30843	38432
17809	30845	38431
17810	30847	38429
17811	30848	38427
17812	30850	38426
17813	30852	38424
17814	30854	38422
17815	30855	38420
17816	30857	38419
17817	30859	38417
17818	30860	38415
17819	30862	38413
17820	30864	38411
17821	30865	38409
17822	30867	38408
17823	30869	38406
17824	30871	38404
17825	30872	38402
17826	30874	38401
17827	30875	38399
17828	30877	38397
17829	30879	38395
17830	30880	38393
17831	30882	38392
17832	30884	38390
17833	30886	38388
17834	30888	38387
17835	30889	38385
17836	30891	38383
17837	30893	38382
17838	30895	38380
17839	30896	38378
17840	30898	38376
17841	30900	38374
17842	30902	38373
17843	30903	38371
17844	30905	38369
17845	30906	38367
17846	30908	38366
17847	30910	38364
17848	30912	38362
17849	30913	38360
17850	30915	38359
17851	30917	38357
17852	30919	38355
17853	30920	38354
17854	30922	38352
17855	30924	38350
17856	30926	38349
17857	30927	38347
17858	30929	38345
17859	30931	38343
17860	30932	38341
17861	30934	38340
17862	30936	38338
17863	30938	38336
17864	30940	38335
17865	30941	38333
17866	30943	38331
17867	30945	38330
17868	30946	38328
17869	30948	38326
17870	30950	38324
17871	30952	38323
17872	30954	38321
17873	30955	38319
17874	30957	38317
17875	30959	38316
17876	30961	38314
17877	30962	38313
17878	30964	38311
17879	30966	38309
17880	30967	38307
17881	30969	38305
17882	30971	38304
17883	30973	38302
17884	30974	38300
17885	30976	38299
17886	30978	38297
17887	30980	38295
17888	30981	38293
17889	30983	38292
17890	30985	38290
17891	30987	38289
17892	30989	38287
17893	30990	38285
17894	30992	38283
17895	30994	38282
17896	30996	38280
17897	30998	38279
17898	30999	38277
17899	31001	38275
17900	31003	38274
17901	31005	38272
17902	31006	38270
17903	31009	38269
17904	31011	38268
17905	31012	38266
17906	31014	38264
17907	31016	38262
17908	31017	38260
17909	31019	38259
17910	31021	38257
17911	31022	38255
17912	31024	38253
17913	31026	38252
17914	31028	38250
17915	31029	38248
17916	31031	38246
17917	31033	38244
17918	31034	38243
17919	31036	38241
17920	31038	38239
17921	31040	38238
17922	31041	38236
17923	31043	38234
17924	31045	38233
17925	31047	38231
17926	31048	38229
17927	31050	38227
17928	31052	38226
17929	31054	38224
17930	31055	38222
17931	31057	38221
17932	31059	38219
17933	31061	38217
17934	31062	38216
17935	31064	38214
17936	31066	38212
17937	31068	38211
17938	31070	38209
17939	31071	38207
17940	31073	38205
17941	31075	38204
17942	31076	38202
17943	31078	38200
17944	31080	38198
17945	31082	38197
17946	31083	38195
17947	31085	38193
17948	31087	38191
17949	31089	38190
17950	31090	38188
17951	31092	38186
17952	31094	38185
17953	31095	38183
17954	31097	38181
17955	31099	38180
17956	31101	38178
17957	31103	38176
17958	31104	38174
17959	31106	38173
17960	31108	38171
17961	31109	38169
17962	31111	38167
17963	31113	38166
17964	31115	38164
17965	31116	38162
17966	31118	38161
17967	31120	38159
17968	31122	38157
17969	31123	38155
17970	31125	38153
17971	31127	38152
17972	31128	38150
17973	31130	38148
17974	31132	38146
17975	31134	38145
17976	31135	38143
17977	31137	38141
17978	31139	38139
17979	31140	38138
17980	31142	38136
17981	31144	38135
17982	31146	38133
17983	31148	38131
17984	31150	38129
17985	31151	38128
17986	31153	38126
17987	31155	38124
17988	31157	38123
17989	31158	38121
17990	31160	38119
17991	31162	38117
17992	31163	38116
17993	31165	38114
17994	31167	38112
17995	31169	38111
17996	31170	38109
17997	31172	38107
17998	31174	38105
17999	31176	38104
18000	31178	38102
18001	31179	38101
18002	31181	38099
18003	31183	38097
18004	31185	38096
18005	31187	38094
18006	31188	38092
18007	31190	38090
18008	31192	38089
18009	31194	38087
18010	31195	38085
18011	31197	38084
18012	31199	38082
18013	31201	38080
18014	31202	38079
18015	31204	38077
18016	31205	38075
